,listing_id,id,date,comments,Year
673,22215734.0,4.710803934151595e+17,2021-10-11,Great space for two convenient location,2021.0
674,22215734.0,4.717926433886028e+17,2021-10-12,It was a cute little apartment. I only stayed one night but slept well. only thing that I was not a fan of is that you have to walk to the back of the house to get to the apartment with not much light but besides that it was good.,2021.0
675,22215734.0,4.724711184598923e+17,2021-10-13,"Great for those who like close access to LAX - clean and comfortable bedding and mattress, and ample amenities (well stocked fridge)!",2021.0
676,22215734.0,4.7389424325828704e+17,2021-10-15,Just what we needed for our weekend in LA,2021.0
677,22215734.0,4.7472118386426157e+17,2021-10-16,"This AirBNB was so cozy and welcoming, all of our basic needs were met and more. Great start to our LA vacation. Highly Recommend!",2021.0
678,22215734.0,4.7542750342014246e+17,2021-10-17,"Recomendado todo excelente ;ubicación, limpieza,  comunicación.",2021.0
679,22215734.0,4.7684700906154714e+17,2021-10-19,"Isaac is very responsive to all my questions. It was a great stay, and everything is really clean and neat. Would love to stay here again!",2021.0
680,22215734.0,4.7755078668483744e+17,2021-10-20,"Nice Airbnb, very conveniently located to LAX (A short, 3 minute drive to return our rental car). One thing to note: the walls are thin and you can hear the neighbors next to and above the unit. Overall a pleasant stay.",2021.0
681,22215734.0,4.790282283081303e+17,2021-10-22,"Everything about this stay was great! Very clean, easy checkin/out & great neighborhood.",2021.0
682,22215734.0,4.804067924680683e+17,2021-10-24,"Perfect, convenient, and clean place to stay. Isaac is a fantastic host. They made sure we had everything we needed. Would definitely stay here again.",2021.0
683,22215734.0,4.819755955261577e+17,2021-10-26,love it! new to airbnb and will definitely look into his hospitality again.,2021.0
684,22215734.0,4.826706627696986e+17,2021-10-27,"Small great studio right next to the airport Services, including car rentals.<br/>Safe, clean, nice and neat.",2021.0
685,22215734.0,4.833630642975635e+17,2021-10-28,Expect an extremely clean and cozy stay. Host provides drink accommodations in the fridge and is very communicative,2021.0
686,22215734.0,4.8409834015819846e+17,2021-10-29,"Great place, highly recommend.",2021.0
687,22215734.0,4.862206741150127e+17,2021-11-01,The place was great for two people needing a place close to LAX for a layover.  It was very clean and on the street level.  That helped since we had a lot of luggage.  It was a very quiet neighborhood. We would definitely stay there again.,2021.0
688,22215734.0,4.8844064582286074e+17,2021-11-04,Smooth process getting to and from Isaac’s spot. Less than 10 minute drive to LAX which was perfect given my short time in LA and needing to fly out conveniently. Highly recommend if you’re passing through LA for a day.,2021.0
689,22215734.0,4.8991374767818e+17,2021-11-06,"Lovely place to stay! I was able to drop my bag off early, then Isaac brought it to me because I locked it inside the wrong room and he brought me tea in the morning! Extremely kind. So close to LAX in a safe neighborhood. I will be back!",2021.0
690,22215734.0,4.9063578326006694e+17,2021-11-07,"Isaac was great, really liked the set up. Had an issue trying to get the TV going but Isaac was on top of it and took care of it.",2021.0
691,22215734.0,4.9131757767701146e+17,2021-11-08,"Room is perfect for two people and was in excellent condition in terms of cleanliness, check in/out procedures, communication with the host, and proximity to the airport. I stayed here only the night before my early morning flight and was exactly what I needed. Took me less than one minute to check in thanks to the detailed instructions provided, and only 1 second to check out (press a check-out button on your way out the door). The Lyft to LAX was $12, it took only a few minutes for the Lyft driver to pick us up and to drive us to the airport (less than 10 minutes) at 5:30am.",2021.0
692,22215734.0,4.928580851692566e+17,2021-11-10,Issac's place was truly awesome. Everything was as described or Better. You can't go wrong with this one. Book it before someone else does. This will be my LA goto moving forward.,2021.0
693,22215734.0,4.950308918610519e+17,2021-11-13,"Quiet, clean and peaceful stay.",2021.0
694,22215734.0,4.9572681193841005e+17,2021-11-14,"Easy access to Airbnb, complementary drinks, and great location in LA. Would recommend 10/10.",2021.0
695,22215734.0,4.9713183984782426e+17,2021-11-16,"The unit was clean and very convenient. Easy access to LAX. The neighborhood was nice, quiet and seemed pretty safe. Street parking was also pretty easy to find. Would definitely stay there again should I find myself in the area.",2021.0
696,22215734.0,4.978469714775731e+17,2021-11-17,"Great location, easy parking. Host communicated promptly. Room is spotless and includes cold drinks in the mini fridge. Highly recommend!",2021.0
697,22215734.0,4.993365781492588e+17,2021-11-19,Exactly what we needed and just as advertised. Thank you for a great stay!,2021.0
698,22215734.0,5.000990012962454e+17,2021-11-20,Such a wonderful guest suite. It got all what we needed after 13 hours of flight from Sydney and it’s just few mins drive from the airport. Isaac is very accommodating too and easy to communicate with. Will definitely be back!,2021.0
699,22215734.0,5.007746162253039e+17,2021-11-21,"Amazing, it has everything, the place is super clean and I recommend it! It is close to the airport. The place is exactly as you see in the pictures, you will have a nice visit.",2021.0
700,22215734.0,5.01501773258972e+17,2021-11-22,The place was really nice and a great location for what we needed (SoFi) stadium. Thanks again so much!,2021.0
701,22215734.0,5.0224218910049517e+17,2021-11-23,"Isaac’s place was lovely! The location was great, with easy access to LAX. It was clean and cozy.",2021.0
702,22215734.0,5.0294285227047315e+17,2021-11-24,"This was an awesome place for my 1 night stay. Close to everything, clean, and the ""beverage bar"" was a nice touch! Easy street parking. It will be in my favorite list for future stays in the area.",2021.0
703,22215734.0,5.0373915419997754e+17,2021-11-25,Great clean space.,2021.0
704,22215734.0,5.0446121187449114e+17,2021-11-26,Great place! Very clean and very close to the airport. Great communications with Isaac.,2021.0
705,22215734.0,5.051024576815025e+17,2021-11-27,"Great stay, clean room, easy instructions, lots of parking space, truly a great space to stay at 👍🏼👍🏼👍🏼👍🏼",2021.0
706,22215734.0,5.0732301838681626e+17,2021-11-30,"This was the perfect place for the one day we needed! Tv, comfortable bed and even had complimentary beverages! When the remote wasn’t working and needed batteries our host was there in no time with some replacements. Would stay again!",2021.0
707,22215734.0,5.080445099333819e+17,2021-12-01,"Don't hesitate to book here! I was flying in late from the Midwest and this was the perfect location. I was able to get my rental car and only drive 10 mins to check-in. As a single female I was nervous about finding a good spot to stay for the night, and felt super safe in this neighborhood checking in in the middle of the night. The space is clean and updated. Highly recommend!",2021.0
708,22215734.0,5.101741786767905e+17,2021-12-04,Isaac's place was extradionary and extra clean. Highly recommended for any guests planning to stay in Los Angeles.,2021.0
709,22215734.0,5.1098289657690797e+17,2021-12-05,"Super host, I recommend staying here, the place is very clean and close to the airport",2021.0
710,22215734.0,5.116396588905718e+17,2021-12-06,"Awesome spot! Needed a place to stay for the night to get to LAX for a really early morning flight. The place is exactly as picture, spacious and very clean and comfortable! Lots of closet/storage space, the bed is FANTASTIC, and bedding/sheets were really plush! Would stay here again, absolutely recommend.",2021.0
711,22215734.0,5.123879481293338e+17,2021-12-07,It’s one of the best spots around,2021.0
712,22215734.0,5.130726353347832e+17,2021-12-08,"Awesome spot to relax and regroup when doing a lot of traveling, Nice neighborhood and felt super safe.  Isaac when out of his way to welcome me and get me sorted!",2021.0
713,22215734.0,5.1523213697564186e+17,2021-12-11,Isaac’s place was perfect! Comfortable suite and checking in was really easy. Very thankful to Isaac for allowing me to check in earlier due to my flight arriving earlier than expected.<br/>The room is exactly like the photos just a tiny bit smaller than I expected but it was not a problem whatsoever.<br/>The noise from upstairs was a tad bit loud and hard footsteps could be heard a lot during the morning but personally it wasn’t much of an issue that would keep me from staying here again.<br/>Would definitely stay here again next time I’m in the area!,2021.0
714,22215734.0,5.159965929628951e+17,2021-12-12,"Great cozy little spot! great amenities, and spacious. Very clean and up to date.",2021.0
715,22215734.0,5.166766755080851e+17,2021-12-13,Great location and super accommodating host!,2021.0
716,22215734.0,5.1745775333124826e+17,2021-12-14,"Only stayed here for one night, but it was a very comfortable stay! Isaac was communicative and helpful.",2021.0
717,22215734.0,5.203845471858825e+17,2021-12-18,Close to LAX and exactly as advertised and expected. Great place for our quick overnight from LAX. Very comfortable and stylish place. We would stay again.,2021.0
718,22215734.0,5.218552391663181e+17,2021-12-20,Issac was accomodating and upfront about tricky things I may encounter with the space. Glad that I chose this location and everything I needed was easy to find in the apartment. The only disappointing thing was there was nowhere to store my luggage as I had an evening flight. For some reason I thought I had read that there was.,2021.0
719,22215734.0,5.225006255373019e+17,2021-12-21,Great location.  Spent time in Beverly Hills and Santa Monica . Clean and quiet and secure.,2021.0
720,22215734.0,5.232475257569353e+17,2021-12-22,Everything was very nice a clean. Had coffee fridge and microwave and a comfy bed! Great location to everything we wanted to do.,2021.0
721,22215734.0,5.247390292312535e+17,2021-12-24,"As most other guests have mentioned, Isaac’s suite was clean and had all the essentials for a comfortable stay. Street parking was easy and so was the check-in process. The only two things that may need improving but didn’t bother me much were 1) the host didn’t acknowledge any of the messages that I sent him and 2)  the walls/floors are a bit thin so I could hear footsteps and the TV from the other suite.",2021.0
722,22215734.0,5.254604906699578e+17,2021-12-25,Isaac's place is just great. I had to get up early to go to the airport and the location was perfect. I was at the airport in less than 10 minutes. I liked the neighborhood and parking was easy. The place was well equipped and very comfortable. I would definitely recommend this place for a stay.,2021.0
723,22215734.0,5.26134194472668e+17,2021-12-26,10/10,2021.0
724,22215734.0,5.268633576597187e+17,2021-12-27,What a great place! Very clean and accessible. Would stay again.,2021.0
725,22215734.0,5.2755777476812934e+17,2021-12-28,"Great stay!! Isaac was very nice and accommodating, the place was very clean and easy to access",2021.0
726,22215734.0,5.3192588832254035e+17,2022-01-03,I loved it,2022.0
727,22215734.0,5.3273480451962976e+17,2022-01-04,Clean and organized. Issac is very accommodating. Would recommend!,2022.0
728,22215734.0,5.3555767728945555e+17,2022-01-08,Very conveniently located guest suite that was clean and comfortable! Great place to stay near LAX.,2022.0
729,22215734.0,5.36258508403525e+17,2022-01-09,"Prompt communication, easy instructions, convenient location, and clean accommodations.  No complaints. Thank you.",2022.0
730,22215734.0,5.370542395103353e+17,2022-01-10,The place is cozy and super clean. The amenities are very good. The host gladly accommodates my early check in. I want someplace near LAX so I don't miss my flight. And this place is perfect.,2022.0
731,22215734.0,5.3914697201023814e+17,2022-01-13,"one of the best AirBnbs I have stayed in! everything I expected from the reviews. clean, cute, very safe location and comfy bed. easy to find the location and very detailed check in instructions. I loved this unit so much! super close to LA, Santa Monica. I would for sure stay here again!",2022.0
732,22215734.0,5.421489166854678e+17,2022-01-17,"Great location, very close to a lot of great places and very affordable! Less than 10 minutes to the airport. Very clean and cozy as well!",2022.0
733,22215734.0,5.4283394913701254e+17,2022-01-18,"Isaac's suite was one of my best Airbnb experiences ever -- easy to find, incredibly clean, plenty of amenities, etc.  I cannot recommend the place enough if you need somewhere to stay in LA!",2022.0
734,22215734.0,5.436019793395477e+17,2022-01-19,This place was so cute! It was the best place to have a layover at! It’s super cute and cozy.,2022.0
735,22215734.0,5.450201285539964e+17,2022-01-21,"This place was exactly as pictured. Check-in instructions were easy to follow without issue. Isaac was quick to respond. Water, tea and coffee were available as well which was nice. Parking was easily available and it’s a quick drive from the airport. Great stay!",2022.0
736,22215734.0,5.4571503398333126e+17,2022-01-22,"Great place, very clean & easy from the airport.   Communicative host, I’m staying again in a week!",2022.0
737,22215734.0,5.464011490241866e+17,2022-01-23,"Thank you Isaac, everything were nice. Highly recommend",2022.0
738,22215734.0,5.4940183214598445e+17,2022-01-27,Isaac's home was the perfect place to stay. He goes above and beyond to communicate and make sure you are taken care of during your stay. If I visit LA in the future I will definitely be rebooking.,2022.0
739,22215734.0,5.500168093965211e+17,2022-01-28,Very nice place close to airport,2022.0
740,22215734.0,5.5081490451632666e+17,2022-01-29,"We had a perfect stay. Super convenient for an overnight layover in LA. Clean, simple, and quiet. We will definitely stay again next time we are passing though LA!",2022.0
741,22215734.0,5.5153892496451776e+17,2022-01-30,"My second stay was as nice as the first.   Easy location, close to LAX but on a quiet residential street.   Good communication from host—I’ll stay again if I’m in the area!",2022.0
742,22215734.0,5.522531941940968e+17,2022-01-31,"The booking request has a turnaround of under 30 minutes to confirm. This property is in a safe quiet area. Check-in instructions are very detailed and well thought out. This property has multiple units available and the instructions made a late-night check-in seamless. The listing is as described. The bed is very comfortable, the room has coffee, a microwave, a fridge with complimentary drinks which was a nice touch, and a nice large closet with an extra blanket which most listings forget about, iron, and ironing board. I am a business traveler so an iron and ironing board is a must. The bathroom had a great rain shower, a nice large sink, a hairdryer, and adequate towels.  The desk and large t.v. allows for a great workspace and easy wind-down time. I would definitely rebook and recommend Issac's place for your future travel.",2022.0
743,22215734.0,5.529397126675992e+17,2022-02-01,"Loved this place, it's a really good location, it's quiet, it's comfortable, and it's private. I would gladly stay here again!",2022.0
744,22215734.0,5.544088465036479e+17,2022-02-03,Perfect spot to to stay to be near the car return and airport but not in the landing path. The host was very helpful. and provides an accurate description.  I would stay here again should the need arise. Zesty McPeel,2022.0
745,22215734.0,5.558687259444464e+17,2022-02-05,The area was very accessible to the rest of LA while also feeling residential. Any time we needed something from our hosts they were very quick to respond! Two thumbs up from us 👍👍,2022.0
746,22215734.0,5.573726960225012e+17,2022-02-07,"This place was great! Perfect location near the airport so that I could sleep after my flight. The room was immaculate, comfortable bed, and an amazing shower! I highly recommend it!",2022.0
747,22215734.0,5.588076562112572e+17,2022-02-09,"A spacious and comfortable room. We were very comfortable and Isaac was very nice. Very good experience and would highly recommend. Also, if you don't have a car, there is a bus stop not far away that you can take to get around LA and/or Santa Monica.",2022.0
748,22215734.0,5.6017835251883603e+17,2022-02-11,The apartment was very clean and perfectly located- especially if you need to be near the airport. The bed was very comfortable. Perfect for a two night stay.,2022.0
749,22215734.0,5.6095058477569536e+17,2022-02-12,Great stay!,2022.0
750,22215734.0,5.623789254343616e+17,2022-02-14,"Isaac’s place is only a 5 minute drive from the rental car return. It is located on a quiet, residential street with easy to find street parking. He is quick to respond to messages. I would definitely stay here again.",2022.0
751,22215734.0,5.652449402878469e+17,2022-02-18,As advertised.,2022.0
752,22215734.0,5.6604935358284685e+17,2022-02-19,"Booked last minute. Everything was nice, really like the area and the restroom. Bed and carpet had a smell",2022.0
753,22215734.0,5.6749765352113344e+17,2022-02-21,"The place was close to being like an hotel. Communication and directions were spot on. We really appreciated the complimentary drinks. It’s a great location with shops, restaurants, and all with LAX nearby.",2022.0
754,22215734.0,5.6893698352328595e+17,2022-02-23,Amazing Place the Hosts are really great. Parking is easy. Access is Easy. You won’t be dissatisfied.,2022.0
755,22215734.0,5.696509885649767e+17,2022-02-24,Small and nice place to stay for a night,2022.0
756,22215734.0,5.710551961248737e+17,2022-02-26,The bed is super comfy and the shower pressure is amazing!,2022.0
757,22215734.0,5.717703832095898e+17,2022-02-27,"Cute little guest house, Issac had the place spotless and made it feel like home. The only con was that the people upstairs were extremely loud all night so we kept waking up throughout the night. Other than that I would definitely stay here again .",2022.0
758,22215734.0,5.746824825230139e+17,2022-03-03,"I loved this bnb ! Isaac and Tianna are wonderful hosts, very hospitable and sweet people. I had a slight problem with the bed, but after alerting Isaac and Tianna, Isaac was there within an hour or so to try and fix the problem!<br/>The room was so quaint and cute, big plus for me was the tv! The tv is HUGE, honestly felt like I was watching a movie in the theater or something. The room looks exactly as it does in the pictures! Bathroom is beautiful as well - the shower is a little tricky, but nothing too complicated to figure out. Very safe, great location, SUPER close to LAX. I’d definitely stay here again!",2022.0
759,22215734.0,5.761438039858847e+17,2022-03-05,"I needed a place to stay that was close to the airport (ubers are like $$$ out here), safe area for a single woman travel, and clean. This place fit everything and more. Little subtle extras that were so nice! Water and soap. A hair dryer! The water was high pressure and the place was nice and clean. Highly recommend.",2022.0
760,22215734.0,5.768713167931387e+17,2022-03-06,Very nice spot for anyone that has an early flight,2022.0
761,22215734.0,5.776516734271077e+17,2022-03-07,"Very clean, and home feeling",2022.0
762,22215734.0,5.783328762100294e+17,2022-03-08,"Nice little spot near LAX. Bed was super comfy and appreciated the extra amenities like coffee, tea, & water. Basically like a hotel but the feeling of being at home. My flight arrived very early so they did their best to accommodate an early check-in, as well as a late checkout the following day. Would definitely stay again!",2022.0
763,22215734.0,5.790058940271773e+17,2022-03-09,everything was as listed and very easy and comfortable to use. had an amazing stay would book again,2022.0
764,22215734.0,5.797329510505137e+17,2022-03-10,"Isaac’s suite was perfect for after a long flight— close to the airport, very clean, comfy, and private. We were so appreciative of the water bottles in the fridge after our flight, and the complimentary coffee and creamer made the next morning so easy. The hosts are friendly and welcoming, and we appreciated the message they sent in the morning making sure we had everything we needed. Next time we are in the LA area, we will definitely stay again.",2022.0
765,22215734.0,5.811926838854285e+17,2022-03-12,I really enjoyed my stay. Easy to communicate with hosts. Great stay,2022.0
766,22215734.0,5.826223756158412e+17,2022-03-14,"The location is very convenient for the airport. All the instructions were  clear which made Check in/out easy.  The clean, spacious suite had everything we needed so we were very comfortable for our 2 night stay at the beginning of our holiday.  We found it easy to find space to park on the street. Isaac & Tianna kept in contact to make sure that we had everything we needed. We would definitely recommend and will use again in the future. Thank you Isaac and Tianna!",2022.0
767,22215734.0,5.833657525302262e+17,2022-03-15,"Highly recommend staying here.  The bed was very comfortable, the shower water pressure was great and the room was very clean and well taken care of.  On top of that their communication was top notch.  I’ll definitely be staying here again.",2022.0
768,22215734.0,5.855477246264113e+17,2022-03-18,"So happy this place was available! Great location and set up. Cozy and although it was in an area that could be noisy it wasn’t! The bed was super comfy and we had our two dogs with us and they loved it, as well, and had plenty of space inside and outside the unit. Also loved that there was a diffuser for the hairdryer. There were a lot of conveniences located within easy walking distance or short drive. Overall it was a perfect place to stay after a long trip from overseas. Highly recommend.",2022.0
769,22215734.0,5.870336761617682e+17,2022-03-20,Nice quiet place to stay,2022.0
770,22215734.0,5.877204668293213e+17,2022-03-21,Great place to stay and comfortable. Very clean. I had no issues at all.,2022.0
771,22215734.0,5.884234761944796e+17,2022-03-22,"This property was perfect for our needs. Close to the airport, self check in, very comfy bed, complimentary water and coffee, well appointed bathroom, and very clean!",2022.0
772,22215734.0,5.891507906878543e+17,2022-03-23,"Isaac's place is very close to the airport, so great if you have a flight and need to get there fast. There are food options not too far away. The space was comfy and has all the amenities you may need. The only issue was shower; it was a bit confusing and didn't get too warm during our stay. Otherwise, I would definitely recommend it!",2022.0
773,22215734.0,5.898984814515808e+17,2022-03-24,"Very convenient to LAX, awesome communication with hosts and smooth check in / check out process.",2022.0
774,22215734.0,5.90643091316385e+17,2022-03-25,"Beautiful place, extremely clean, comfy bed and ample space. would definitely stay here again",2022.0
775,22215734.0,5.921344673430796e+17,2022-03-27,Wonderful stay close to everything,2022.0
776,22215734.0,5.928583918446534e+17,2022-03-28,Great experience! Very clean and cozy. Would stay here again,2022.0
777,22215734.0,5.935216075663324e+17,2022-03-29,"Amazing! Clean, nice TV, quiet, easy check in and check out. Definitely recommend, especially if you need somewhere near the airport.",2022.0
778,22215734.0,5.949305505505304e+17,2022-03-31,"Isaac was great! They gave super clear instructions on how to check in. <br/>The stay, to me, felt more home like than other places i’ve stayed. We only stayed a night while doing a shuffle of flights for a trip and this was an awesome stay. Super close to the airport and had some shops right around it!",2022.0
779,22215734.0,5.957610837714725e+17,2022-04-01,Great place,2022.0
780,22215734.0,5.97203337130945e+17,2022-04-03,"It was a great place to stay! Great location to anything around LA, room was nice and private, and made it easy to get in and out.  I would definitely stay here again!",2022.0
781,22215734.0,5.978871891510012e+17,2022-04-04,Comfortable and private location. Check in was easy. Great selection on the TV.,2022.0
782,22215734.0,5.985650169576961e+17,2022-04-05,"Great place, everything as advertised, and we will stay there again. Thanks Isaac.",2022.0
783,22215734.0,6.007736861749581e+17,2022-04-08,"Just a mile from LAX, this place was perfect after a day of travel from the East Coast. Clean and cozy, with many helpful touches including fully stocked Keurig, water in the fridge, and extra toiletries.<br/>Isaac and Tiana clearly take time to clean well. I usually spend time wiping things down upon arrival, but this place was ready for me to settle in comfortably.<br/>Communication was excellent, with quick responses and helpful information. Quiet neighborhood where I slept well and felt safe taking an early morning run.<br/>I highly recommend!",2022.0
784,22215734.0,6.015102612195836e+17,2022-04-09,Very cool spot near LAX. Great alternative to airport hotels.,2022.0
785,22215734.0,6.037141442123005e+17,2022-04-12,"The location of this place was pretty convenient, I rented a car since I didn’t feel like using Uber for <br/>everything; Universal was about 30-35 mins away, Beverly Hills was about the same. Beaches like Venice beach was only 15-20 mins away. Airport is only 10 mins away, and if you rent a car like me at most 10 mins away from drop off locations. If you don’t mind driving a little this is the best location, quiet and clean, in a safe residential neighborhood with plenty of parking. I stayed for 3 nights, it went smoothly. The bed was very comfortable, the host provides a keurig coffee machine for your coffee needs, which was great. There’s an air conditioner if it gets too hot. Only think I wish was the bed was one size bigger since I’m a bigger guy. And if the fridge had more space for any type of bottles. Over all great experience definitely recommend!! especially if you are planning to rent a car!",2022.0
786,22215734.0,6.043488304987785e+17,2022-04-13,Great experience staying here!,2022.0
787,22215734.0,6.05141636271865e+17,2022-04-14,Great space! Good location and clean. Comfy bed. Would stay again.,2022.0
788,22215734.0,6.066363817925432e+17,2022-04-16,"This is the perfect place for a first night or two in LA if you're travelling on - as we were. Close to the airport (though taxi/Uber minimum airport fares mean you'll still be charged about $20).<br/>Do your best to resist immediately crashing out onto a very comfortable bed. There's a decent coffee machine that'll gave us enough pep to get out and keep going til the evening before we got a solid night's sleep, revived by a shower and coffee that left us ready for our Californian adventure.<br/>Comfortable bed, hot shower and good coffee in a great location - what's not to like?",2022.0
789,22215734.0,6.072534910347707e+17,2022-04-17,It's not your communication it's airbnb's sucky app. As I write this I have know idea what is being written because I cannot see the text box. I only get about 5 words in a text. If I click the link your message is buried in airbnb bullshit and I have to move through page after page to find your message. Overall your place was very nice but airbnb sucks.,2022.0
790,22215734.0,6.08787660075338e+17,2022-04-19,"Great little spot, perfect for 1 or 2 people with easy check in and check out. Also very good location as well.",2022.0
791,22215734.0,6.094269694333101e+17,2022-04-20,"Isaac and Tianna provided everything a traveller needs (including usb charging ports, cold water/soft drinks and a coffee machine for some morning brew !) and were communicative and responsive. Their place is cheerful, clean, and comfortable.  Loved this place, would recommend to others, and would stay again!",2022.0
792,22215734.0,6.101506058551587e+17,2022-04-21,Super hospitable and lovely neighborhood. Hosts are great and communicative. Would stay again! :),2022.0
793,22215734.0,6.116015701467771e+17,2022-04-23,Issac’s place was exactly as pictured. Very clean and located in a tucked away part of the neighborhood! I appreciated how descriptive and communicative Issac was. This made the check-in and check-out super easy!,2022.0
794,22215734.0,6.130947739834499e+17,2022-04-25,"Always love my stay here! I'm out in the area for work often and this place could not be more perfect. Cozy, clean, hosts are kind and accommodating. Neighborhood is safe and always easy to find parking. Highly recommend!",2022.0
795,22215734.0,6.137812069008251e+17,2022-04-26,"Great location, easy checkin, nice vibe. we loved it",2022.0
796,22215734.0,6.146021880896081e+17,2022-04-27,"I stayed here for only 1 night while on a short business trip to LA. Isaac’s place is less than 5 minutes from LAX, and the LAX car rental places- which is why I chose it. The private suite was fantastic! Self-check in was very easy, and communication was A1. The hosts made great use of the space, with a private key-less entrance, a bed, a desk, a large closet with plenty of storage, a mini fridge (with complimentary beverages!), microwave, and coffee maker with plenty of coffee, sugar and creamer, and even to go coffee cups. The bedroom also had a large TV, with a Roku, and a good sized bathroom with a stand-up shower. They also provided soap and disposable toothbrushes and toothpaste, which came in handy because I forgot mine! The room also had 2 night stands and a chest for more storage, with 2 night/reading lights, and plenty of USB charging outlets. I was really happy with my stay here, this room had all of the essentials and more, and if I’m ever back to LA and need to be close to the airport, I would book this place again in a heartbeat! Thanks guys!",2022.0
797,22215734.0,6.15221613906795e+17,2022-04-28,Great spot! Would stay here again,2022.0
798,22215734.0,6.159981367117258e+17,2022-04-29,Nice place near the airport. Convenient check in on keypad- perfect for us because our flight got in late. We enjoyed our stay!,2022.0
799,22215734.0,6.181142634246744e+17,2022-05-02,"Convenient location near LAX, comfortable bed",2022.0
800,22215734.0,6.195882176257523e+17,2022-05-04,"clean, comfortable, and convienient",2022.0
801,22215734.0,6.202952680627556e+17,2022-05-05,"I really enjoyed my stay here. I booked last minute & the hosts made sure I was aware of the codes, passwords, direction, act. Very very helpful. I would love to stay here again in the future.",2022.0
802,22215734.0,6.217416675209957e+17,2022-05-07,"The unit was very clean and located very close to the airport, communication was excellent!",2022.0
803,22215734.0,6.233007879264872e+17,2022-05-09,"Comfortable bed, thoughtful touches of several water choices plus coffee, microwave and mini fridge. Great for a quick overnight or a layover, close to airport and basic shopping etc.",2022.0
804,22215734.0,6.239559177099535e+17,2022-05-10,This Airbnb was clean and comfortable! Just what my partner and I needed for the night. The hosts were also very flexible and let us check out a little later than the checkout time,2022.0
805,22215734.0,6.247429597066316e+17,2022-05-11,"This stay was cozy, quaint, and it’s a short drive from the airport. We got in late and it was an easy check in and check out. There was a large tv with Hulu and the bed was so comfortable.",2022.0
806,22215734.0,6.261629288893452e+17,2022-05-13,loved this little place. it worked out just right for us. my favorite was the kumquat tree out the front door.,2022.0
807,22215734.0,6.282651596912966e+17,2022-05-16,Awesome stay! Very clean and quiet 5/5 would recommend,2022.0
808,22215734.0,6.289866522321805e+17,2022-05-17,Nice very well kept and convenient to LAX. Highly recommend!,2022.0
809,22215734.0,6.298197270128884e+17,2022-05-18,"I’ve stayed here twice and I love it! Conveniently close to LAX, super clean, bed is super comfortable, and has your basic necessities like any hotel room! 10/10",2022.0
810,22215734.0,6.304873087379876e+17,2022-05-19,This private room is more like a mini studio with everything you need! It was a great place for us to relax. Clean and comfortable,2022.0
811,22215734.0,6.334351591908498e+17,2022-05-23,loved it,2022.0
812,22215734.0,6.3411036869569e+17,2022-05-24,Great location! Just note right by a street so a bit loud with the thin walls. Only down a star because the water heater or something was down and there was no hot water at all. But overall good stay,2022.0
813,22215734.0,6.348111608823634e+17,2022-05-25,Great stay! Perfect for a one nighter-had all the necessities!,2022.0
814,22215734.0,6.377413467233795e+17,2022-05-29,Went far and beyond with their service complimentary drinks and a coffee maker WITH CUPS ready for your day. if you forgot anything(toothpaste toothbrush floss etc) they had it in the room accessible to you they were amazing,2022.0
815,22215734.0,6.38491900301523e+17,2022-05-30,Isaac’s place is wonderful! I was only there for one night but I wish I could’ve been there. His directions were very clear and was very easy to follow. I highly recommend his place to stay!,2022.0
816,22215734.0,6.391778281835615e+17,2022-05-31,Great place! Great location! Right next to the airport!,2022.0
817,22215734.0,6.399572273278447e+17,2022-06-01,Everything was great. Great location. Super clean and really nice. Highly recommend.,2022.0
818,22215734.0,6.427957738521219e+17,2022-06-05,Great place!,2022.0
819,22215734.0,6.4358232393801e+17,2022-06-06,"Isaac was a great host, communication was excellent and instructions to check in were easy to follow. The neighborhood was safe and off the road on a quiet street, felt perfectly safe leaving the car there and spending the night. Room was very clean upon check-in - no issues at all!",2022.0
820,22215734.0,6.449638482883663e+17,2022-06-08,Loved it highly recommend!,2022.0
821,22215734.0,6.457338222395341e+17,2022-06-09,Amazing communication - I’m talking responses within minutes. The place was exactly as described and perfect for our needs and convenient to LAX.,2022.0
822,22215734.0,6.522154267919581e+17,2022-06-18,"Highly recommend this place, especially for short term stays like ours - quiet, clean, peaceful, great amenities and TV, and close to the airport. A great place for a weekend away or business trip.",2022.0
823,22215734.0,6.52993656479281e+17,2022-06-19,"Great location, comfy, & affordable. I would definitely come back again.",2022.0
824,22215734.0,6.543697271164338e+17,2022-06-21,Isaac’s place is located very close to LAX in a nice and quite neighborhood. There was plenty of street parking available! The place itself was as described and has everything that one would need. Isaac left detailed instructions for the checkin process and was easily available if we needed anything. I would definitely recommend this place for anyone looking for accommodation in LA!,2022.0
825,22215734.0,6.550900725421443e+17,2022-06-22,"Everything was 10/10 from accuracy to cleanliness, you get exactly what is on the listing plus amazing service and communication from the host. Quiet place, great location and Easy check in and check out.Will definitely stay here again in the future.",2022.0
826,22215734.0,6.558428363022339e+17,2022-06-23,"Isaac's place is great for one or two people who need a place to crash for a night before heading to LAX. The hosts are super communicative. The place was cleanly, came with free waters, and even has a little patio next to the slider where you can sit down and eat food if you decide to bring some home. It is about 5 minutes to LAX and 10 minutes to the beach at Playa Del Rey. Compared to nearby hotel rates, this is a pretty affordable place.",2022.0
827,22215734.0,6.566309531486396e+17,2022-06-24,Very comfortable for short stay very responsive,2022.0
